,shadow_start,date_retro,shadow_direct,planet_pos_retro,planet_pos_dir,inner_start,inner_end
2042-11-09 04:05:18.569198,2042-08-26 00:00:00,2042-09-28 08:38:38.365314,2042-12-11 00:00:00,213.78269733601661,198.07641446424631,33,32
2044-06-18 06:38:41.783369,2044-04-02 00:00:00,2044-05-06 08:58:23.146057,2044-07-22 00:00:00,75.376803633020401,58.86062999292497,34,34
2046-01-21 22:57:04.661597,2045-11-10 00:00:00,2045-12-12 01:27:25.231264,2046-02-22 00:00:00,289.02958259982529,273.65279914565338,32,32
2047-08-28 02:07:32.761239,2047-06-12 00:00:00,2047-07-15 23:45:36.897261,2047-09-30 00:00:00,142.11627540500137,125.67566203280795,33,33
2049-04-05 18:38:04.118705,2049-01-21 00:00:00,2049-02-22 20:40:37.398988,2049-05-08 00:00:00,3.8937079381450559,347.73403038019643,32,33
2050-11-06 18:45:09.976540,2050-08-24 00:00:00,2050-09-25 22:18:31.656302,2050-12-08 00:00:00,211.46581530624948,195.69495854933027,32,32
2052-06-15 23:09:07.206480,2052-03-31 00:00:00,2052-05-04 02:04:51.034956,2052-07-19 00:00:00,73.20861322372275,56.68410372153653,34,34
2054-01-19 11:21:43.247093,2053-11-07 00:00:00,2053-12-09 13:48:09.167826,2054-02-20 00:00:00,286.54819741381652,271.20349743835112,32,32
2055-08-25 17:51:37.486119,2055-06-09 00:00:00,2055-07-13 15:14:49.902646,2055-09-28 00:00:00,139.94181568590838,123.48817144786116,34,34
2057-04-03 08:15:14.287028,2057-01-19 00:00:00,2057-02-20 11:41:13.183223,2057-05-06 00:00:00,1.5489169244459602,345.42736099971864,32,33
2058-11-04 09:44:13.849137,2058-08-21 00:00:00,2058-09-23 11:54:37.409607,2058-12-06 00:00:00,209.11064279342051,193.33210763686415,33,32
2060-06-13 15:27:30.229686,2060-03-29 00:00:00,2060-05-01 18:39:39.406648,2060-07-17 00:00:00,71.039476780760879,54.526259204305653,33,34
2062-01-16 23:01:06.507732,2061-11-05 00:00:00,2061-12-07 01:31:41.302834,2062-02-17 00:00:00,284.04303442772738,268.70948530208983,32,32
2063-08-23 09:31:58.013809,2063-06-07 00:00:00,2063-07-11 07:09:25.965406,2063-09-25 00:00:00,137.78081119391163,121.32431143555246,34,33
2065-03-31 22:07:16.969948,2065-01-16 00:00:00,2065-02-18 03:01:03.561289,2065-05-03 00:00:00,359.2138476761013,343.09847233529564,33,33
2066-11-02 00:38:37.893444,2066-08-19 00:00:00,2066-09-21 01:09:11.509896,2066-12-04 00:00:00,206.78046684562636,190.98408533019438,33,32
2068-06-11 07:34:19.137240,2068-03-27 00:00:00,2068-04-29 10:47:39.736656,2068-07-15 00:00:00,68.874892100251387,52.386618224011045,33,34
2070-01-14 10:39:13.553094,2069-11-02 00:00:00,2069-12-04 13:07:03.242478,2070-02-14 00:00:00,281.56049320137788,266.24243299600636,32,31
2071-08-21 01:56:29.220951,2071-06-05 00:00:00,2071-07-08 23:42:00.020742,2071-09-23 00:00:00,135.65505623414919,119.16694448404742,33,33
2073-03-29 12:17:14.063237,2073-01-14 00:00:00,2073-02-15 18:19:25.666596,2073-05-01 00:00:00,356.86307520832872,340.7702748776386,32,33
2074-10-30 15:26:36.042522,2074-08-16 00:00:00,2074-09-18 14:06:47.669520,2074-12-01 00:00:00,204.46506957509268,188.63019450698206,33,32
2076-06-08 22:54:06.254585,2076-03-24 00:00:00,2076-04-27 02:36:04.038382,2076-07-12 00:00:00,66.678040053380343,50.186766584489291,34,34
2078-01-11 22:35:40.818174,2077-10-31 00:00:00,2077-12-02 01:19:11.424669,2078-02-12 00:00:00,279.07107331450169,263.74756545035558,32,32
2079-08-18 18:39:39.891032,2079-06-02 00:00:00,2079-07-06 16:09:19.427274,2079-09-21 00:00:00,133.4848289257524,116.98411200381666,34,34
2081-03-27 02:35:44.510861,2081-01-12 00:00:00,2081-02-13 09:30:50.485975,2081-04-28 00:00:00,354.50086105707112,338.45506273967374,32,32
2082-10-28 05:42:39.143815,2082-08-14 00:00:00,2082-09-16 02:50:55.967243,2082-11-29 00:00:00,202.15252173696922,186.30312174218838,33,32
2084-06-06 14:13:01.987708,2084-03-22 00:00:00,2084-04-24 18:43:43.917397,2084-07-10 00:00:00,64.526050280722288,48.038526016517352,33,34
2086-01-09 11:06:06.312636,2085-10-28 00:00:00,2085-11-29 13:41:16.355942,2086-02-09 00:00:00,276.59702759781891,261.27771416588274,32,31
2087-08-16 11:36:30.618409,2087-05-31 00:00:00,2087-07-04 08:40:22.031321,2087-09-19 00:00:00,131.33171434174471,114.84042764110333,34,34
2089-03-24 16:40:16.093855,2089-01-09 00:00:00,2089-02-11 00:10:04.243245,2089-04-26 00:00:00,352.13287302117919,336.11330977033811,33,33
2090-10-25 19:50:15.384348,2090-08-11 00:00:00,2090-09-13 15:49:35.271491,2090-11-27 00:00:00,199.85527780502963,183.94994240617666,33,33
2092-06-04 05:41:13.726047,2092-03-20 00:00:00,2092-04-22 11:07:58.891367,2092-07-08 00:00:00,62.338804824711332,45.861450908010646,33,34
2094-01-06 23:55:59.740570,2093-10-26 00:00:00,2093-11-27 02:25:55.616898,2094-02-07 00:00:00,274.09411895595446,258.76682448476629,32,32
2095-08-14 04:18:59.539010,2095-05-29 00:00:00,2095-07-02 00:50:53.878320,2095-09-16 00:00:00,129.17200418157424,112.68721090785432,34,33
2097-03-22 05:56:01.379990,2097-01-07 00:00:00,2097-02-08 14:15:51.498332,2097-04-24 00:00:00,349.75591734284239,333.77347160022856,32,33
2098-10-23 10:25:29.930729,2098-08-09 00:00:00,2098-09-11 05:31:42.698077,2098-11-24 00:00:00,197.56472874529575,181.63853354989635,33,32
2100-06-02 21:21:33.351815,2100-03-18 00:00:00,2100-04-21 04:00:12.987358,2100-07-06 00:00:00,60.151876064040486,43.665073652531895,34,34
2102-01-05 12:56:04.776543,2101-10-24 00:00:00,2101-11-25 15:10:57.764022,2102-02-05 00:00:00,271.63152137416233,256.3200045956774,32,31
2103-08-12 20:33:23.739710,2103-05-27 00:00:00,2103-06-30 16:33:49.175507,2103-09-15 00:00:00,127.04263702289821,110.53616191962615,34,34
2105-03-20 18:44:19.856416,2105-01-06 00:00:00,2105-02-07 04:10:27.298572,2105-04-22 00:00:00,347.37627124786746,331.42007173542964,32,33
2106-10-22 01:25:21.257892,2106-08-07 00:00:00,2106-09-09 19:37:39.385946,2106-11-23 00:00:00,195.29612358566271,179.32341200218497,33,32
2108-05-31 13:21:09.642662,2108-03-16 00:00:00,2108-04-18 20:53:04.959264,2108-07-04 00:00:00,57.968631218968291,41.481673878850209,33,34
2110-01-03 01:28:25.074488,2109-10-22 00:00:00,2109-11-23 03:11:44.308335,2110-02-03 00:00:00,269.12628491243851,253.83657168189882,32,31
2111-08-10 12:24:10.118835,2111-05-25 00:00:00,2111-06-28 08:09:14.684487,2111-09-13 00:00:00,124.87720404835046,108.38126150143545,34,34
2113-03-18 07:36:22.524951,2113-01-03 00:00:00,2113-02-04 18:14:47.271923,2113-04-20 00:00:00,345.00074962832895,329.06560103178856,32,33
2114-10-19 16:56:14.352574,2114-08-05 00:00:00,2114-09-07 09:56:26.373522,2114-11-21 00:00:00,192.99762722845412,176.99080210947562,33,33
2116-05-29 05:40:12.428803,2116-03-14 00:00:00,2116-04-16 13:41:10.360481,2116-07-02 00:00:00,55.773213387323146,39.311132651064021,33,34
2117-12-31 13:45:34.113669,2117-10-19 00:00:00,2117-11-20 14:38:49.253560,2118-01-31 00:00:00,266.65378896147132,251.3557440974518,32,31
2119-08-08 04:18:36.753440,2119-05-23 00:00:00,2119-06-26 00:19:45.290353,2119-09-10 00:00:00,122.74975045945642,106.25196059592028,34,33
2121-03-15 20:37:27.280644,2121-01-01 00:00:00,2121-02-02 08:38:34.743195,2121-04-17 00:00:00,342.60626570819102,326.68821250769253,32,33
2122-10-17 08:47:02.483627,2122-08-02 00:00:00,2122-09-05 00:19:39.243089,2122-11-18 00:00:00,190.73394306991358,174.71426066483778,34,32
2124-05-26 21:27:13.569015,2124-03-12 00:00:00,2124-04-14 05:43:56.261532,2124-06-29 00:00:00,53.561529116341333,37.105499648187838,33,34
2125-12-29 01:39:36.298486,2125-10-17 00:00:00,2125-11-18 02:08:09.799317,2126-01-29 00:00:00,264.17694460311316,248.89188055275315,32,31
2127-08-05 20:19:43.129445,2127-05-20 00:00:00,2127-06-23 16:45:54.298746,2127-09-08 00:00:00,120.61496655910489,104.08159393726336,34,34
2129-03-13 10:09:29.310802,2128-12-30 00:00:00,2129-01-30 23:22:56.910532,2129-04-15 00:00:00,340.21701766070521,324.31835873443936,31,33
2130-10-15 00:20:38.976024,2130-07-31 00:00:00,2130-09-02 14:07:34.009337,2130-11-16 00:00:00,188.46299634236183,172.41661600679583,33,32
2132-05-24 12:53:13.681179,2132-03-09 00:00:00,2132-04-11 21:28:34.055561,2132-06-27 00:00:00,51.357595792288329,34.912495635892142,33,34
2133-12-26 13:49:46.635742,2133-10-14 00:00:00,2133-11-15 13:47:36.088330,2134-01-26 00:00:00,261.7118923311275,246.39909179121119,32,31
2135-08-03 12:51:19.850116,2135-05-18 00:00:00,2135-06-21 09:39:58.876103,2135-09-06 00:00:00,118.46476917483599,101.93680326249512,34,34
2137-03-10 23:55:44.465485,2136-12-27 00:00:00,2137-01-28 13:59:14.001824,2137-04-12 00:00:00,337.8056401229465,321.93152190384887,32,33
2138-10-12 15:21:05.988484,2138-07-28 00:00:00,2138-08-31 03:44:43.487940,2138-11-14 00:00:00,186.19998924015437,170.12947577010155,34,33
2140-05-22 03:55:08.469094,2140-03-07 00:00:00,2140-04-09 13:12:18.203519,2140-06-24 00:00:00,49.157272554837441,32.737033324260366,33,33
2141-12-24 02:18:27.170282,2141-10-12 00:00:00,2141-11-13 01:56:44.641656,2142-01-24 00:00:00,259.24636352404042,243.92996647211999,32,31
2143-08-01 05:45:15.865006,2143-05-16 00:00:00,2143-06-19 02:41:44.510806,2143-09-04 00:00:00,116.32967040802744,99.805662089679771,34,34
2145-03-08 13:21:44.814145,2144-12-25 00:00:00,2145-01-26 04:12:02.733367,2145-04-09 00:00:00,335.37248433175228,319.55760692013973,32,32
